Source Table	Lab ID	Station Name	Station ID	Sample Date	Sample Time	Sample Medium Code	Sample Type	Parameter Code	Method	Dilution	Remark Code	Qualifier	Result	Concentration pM/L	Final Result	Result Units	RL Type	RL	MDL	Spike Recovery	High Spike Limit	Low Spike Limit	Blank Value	Delete Code	Parameter	Lab Code	Schedule	User Code	Project Account	Project Chief	Collector	Project	State	County	Geologic Unit	Analysis Status	Analysis Source	Hydrologic Event	Hydrologic Condition	Login Date	Analysis Date	Release Date	NWQL Proposal	Analyzing Laboratory	Element	Isotope	Molecular weight	NASC µg/g (Taylor_McClennan 1984)	NASC normalized concentration
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	1180	PLM43	1			0.0079	56.87340269	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	2.46875E-07
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	1194	PLM43	1			0.0028	16.18122977	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	9.03226E-07
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	50573	PLM43	1			0.0041	24.51273466	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	1.20588E-06
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	50574	PLM43	1			0.0173	113.8457489	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.39516E-05
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	50575	PLM43	1			0.0025	15.89825119	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	4.80769E-07
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	50577	PLM43	1			0.0013	7.882112697	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	0.00000125
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	50579	PLM43	1			0.0157	108.8463672	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	4.75758E-07
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	50582	PLM43	1			0.0033	23.41920375	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	4.17722E-07
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	50586	PLM43	1			0.0013	8.179938512	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.52941E-06
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	50587	PLM43	1			0.001	5.91947151	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.000002
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	62844	PLM43	1			0.0009	5.143827122	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	0.000001875
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	82323	PLM43	1			0.0008	5.32056398	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	1.40351E-07
index-13cfm	20110680012	"Menominee River at Menominee Falls, WI"	4087030	2/28/2011	93100	WS	9	82331	PLM43	1			0.0031	19.07692308	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	5.34483E-07
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	1110	PLM43	1			0.0321	229.089352	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	4.39726E-07
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	1180	PLM43	1			0.0107	77.0310644	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	3.34375E-07
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	1194	PLM43	1			0.0075	43.34257975	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	2.41935E-06
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	50573	PLM43	1			0.0041	24.51273466	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	1.20588E-06
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	50574	PLM43	1			0.0155	102.0005265	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	0.0000125
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	50575	PLM43	1			0.0048	30.52464229	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	9.23077E-07
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	50577	PLM43	1			0.0005	3.031581807	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	4.80769E-07
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	50579	PLM43	1			0.0204	141.4309484	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	6.18182E-07
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	50582	PLM43	1			0.005	35.48364204	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	6.32911E-07
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	50586	PLM43	1			0.0005	3.146130197	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	5.88235E-07
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	50587	PLM43	1			0.0013	7.695312962	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000026
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	62844	PLM43	1			0.0008	4.572290775	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	1.66667E-06
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	82323	PLM43	1			0.0049	32.58845438	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	8.59649E-07
index-13cfm	20110680013	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	2/28/2011	93300	WS	9	82331	PLM43	1			0.0056	34.46153846	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110309	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	9.65517E-07
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	1110	PLM43	1			0.0096	68.5127034	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	1.31507E-07
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	1180	PLM43	1			0.0028	20.15766171	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	8.75E-08
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	1194	PLM43	1			0.0047	27.16134998	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.51613E-06
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	50573	PLM43	1			0.0026	15.54466101	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	7.64706E-07
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	50574	PLM43	1			0.0442	290.8660174	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	3.56452E-05
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	50575	PLM43	1			0.0626	398.0922099	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	1.20385E-05
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	50577	PLM43	1			0.0017	10.30737814	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	1.63462E-06
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	50579	PLM43	1			0.0073	50.61009429	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	2.21212E-07
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	50582	PLM43	1			0.0032	22.70953091	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	4.05063E-07
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	50586	PLM43	1			0.0006	3.775356236	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	7.05882E-07
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	50587	PLM43	1			0.0005	2.959735755	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.000001
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	62844	PLM43	1			0.001	5.715363469	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	2.08333E-06
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	82323	PLM43	1			0.006	39.90422985	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	1.05263E-06
index-13cfm	20110740024	"Jones Island Wastewater influent at Milwaukee, WI"	430125000000000	3/7/2011	50000	WS	9	82331	PLM43	1			0.0046	28.30769231	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	7.93103E-07
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	1110	PLM43	1			0.0074	52.81187554	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	1.0137E-07
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	1180	PLM43	1			0.0022	15.83816277	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	6.875E-08
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	1194	PLM43	1			0.0041	23.6939436	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.32258E-06
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	50573	PLM43	1			0.0016	9.565945235	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	4.70588E-07
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	50574	PLM43	1			0.0321	211.2397999	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	2.58871E-05
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	50575	PLM43	1			0.1139	724.3243243	0.11	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	2.19038E-05
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	50577	PLM43	1			0.0005	3.031581807	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	4.80769E-07
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	50579	PLM43	1			0.0056	38.82418192	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	1.69697E-07
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	50582	PLM43	1			0.002	14.19345682	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	2.53165E-07
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	50586	PLM43	1			0.0038	23.9105895	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	4.47059E-06
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	50587	PLM43	1			0.002	11.83894302	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.000004
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	62844	PLM43	1			0.0018	10.28765424	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	0.00000375
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	82323	PLM43	1			-0.0042	-27.93296089	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	-7.36842E-07
index-13cfm	20110740025	"South Shore Wastewater influent at S. Milwaukee, WI"	425308000000000	3/7/2011	44000	WS	9	82331	PLM43	1			0.0047	28.92307692	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	8.10345E-07
index-13cfm	20110740060	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/9/2011	63200	WS	9	1110	PLM43	1			0.0386	275.4781616	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	5.28767E-07
index-13cfm	20110740060	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/9/2011	63200	WS	9	1180	PLM43	1			0.0124	89.26964472	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	3.875E-07
index-13cfm	20110740060	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/9/2011	63200	WS	9	1194	PLM43	1			0.0064	36.98566805	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	2.06452E-06
index-13cfm	20110740060	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/9/2011	63200	WS	9	50573	PLM43	1			0.0072	43.04675356	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	2.11765E-06
index-13cfm	20110740060	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	3/9/2011	63200	WS	9	50574	PLM43	1			0.0262	172.4137931	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	plenaker		WI			U	3	9	A	20110315	20110329	20110329	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	2.1129E-05
